username,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink
sushantguptas,11/17/16 6:02,0,0,Some very Valid criticism of Demonetization implementation by @ARangarajan1972 This is good read,,,,,
Ganeshkewl888,11/17/16 6:01,1,0,This Popular TV Coupleâ€™s Wedding Was Deeply Affected Because Of Demonetization http:// dlvr.it/Mh5bqC pic.twitter.com/GPhLXYkip8,,,,7.99251E+17,https://twitter.com/Ganeshkewl888/status/799251219629756417
KOSALRAM3,11/17/16 6:01,0,0,Retweeted INC India ( @INCIndia ): I support the objective,,,,,
hashPune,11/17/16 6:01,0,3,Demonetization : Good Samaritans Feed People On Pune Streets - News18 http:// ift.tt/2gk2Gt6 #pune,,,#pune,7.99251E+17,https://twitter.com/hashPune/status/799251091993100288
nitinurpal,11/17/16 6:01,0,0,I don't understand why are we asking to withdraw the demonetization ...already new currency hv started printing,,,,,
AMSahay291157,11/17/16 6:00,1,1,This chartered Accountant sent a mind blowing open letter to kejriwal on Currency demonetization ! Must Read http:// indiaarising.com/chartered-acco untant-sent-mind-blowing-open-letter-kejriwal-currency-demonetization-must-read/ â€_,,,,7.99251E+17,https://twitter.com/AMSahay291157/status/799250917983862784
klpe,11/17/16 6:00,0,3,Somebody please write a powerful article urging people to not read articles on demonetization .,,,,7.99251E+17,https://twitter.com/klpe/status/799250848526147585
PplOfIndia,11/17/16 6:00,0,1,$ @ghulamnazad was comparing Uri killings with demonetization . Why not 1984 Sikh massacre by Congress? @MVenkaiahNaidu @nsitharaman,,@ghulamnazad @MVenkaiahNaidu @nsitharaman,,7.99251E+17,https://twitter.com/PplOfIndia/status/799250772839936001
Kashmir4India,11/17/16 5:59,0,0,Hema Malini praises govt's move on Demonetization https:// goo.gl/fb/NPnhYZ #kashmirtelegraph,,,#kashmirtelegraph,7.99251E+17,https://twitter.com/Kashmir4India/status/799250700609810432
vijoykantdas,11/17/16 5:59,0,0,Retweeted Raghunath AS ( @asraghunath ): What's d fuss about? We stood in longer Q in #Demonetization Part-I. Why... http:// fb.me/1HYJS5Bfg,,@asraghunath,#Demonetization,7.99251E+17,https://twitter.com/vijoykantdas/status/799250621912100864
mycfocx,11/17/16 5:59,0,2,Demonetization of Rs 500 & 1,,,,,
rajivtrip,11/17/16 5:59,0,0,Mind blowing Response from International Media to demonetization ! It will shut the Mouth of Opposition! http:// fb.me/8huNiE5GG,,,,7.99251E+17,https://twitter.com/rajivtrip/status/799250576592801792
Priyascorner,11/17/16 5:59,0,2,@ManishTewari raises Section 26(2) of RBI Act and calls demonetization illegal. Qs govt power on restrictions on withdrawing one'sown money,,@ManishTewari,,7.99251E+17,https://twitter.com/Priyascorner/status/799250505197232128
satishbindal3,11/17/16 5:58,0,0,Zahil P'AAPiya Kalutosh,,,,,
dna,11/17/16 5:58,1,9,Demonetization | Mamata,,,,,
BSundar61,11/17/16 5:58,0,0,Govt rejects demand for PM's reply in Rajya Sabha on demonetization debate. Is Modi shirking his responsibility?,,,,7.9925E+17,https://twitter.com/BSundar61/status/799250422883987457
otvnews,11/17/16 5:58,11,27,Spiritual guru Sri Sri Ravi Shankar meets #Odisha CM Naveen Patnaik; praises #demonetization move by PM Modi,,,#Odisha #demonetization,7.9925E+17,https://twitter.com/otvnews/status/799250380781592576
Priyascorner,11/17/16 5:57,2,3,@ManishTewari questions legality of demonetization @rajeev_mp doubts a rollback but MT says courts have rolled back decision as in Arunachal,,@ManishTewari @rajeev_mp,,7.9925E+17,https://twitter.com/Priyascorner/status/799250220173266944
Chetlur,11/17/16 5:57,0,0,Last night the news was on demonetization . Couldn't for the life of me understand why a shot of traffic chaos was relevant. https:// twitter.com/Chetlur/status /799249782191439872 â€_,,,,7.9925E+17,https://twitter.com/Chetlur/status/799250180545519617
mana5665das,11/17/16 5:57,1,0,Hereâ€™s How Deepika Padukone Reacted To Demonetization By Modi Government http:// ln.is/satyavijayi.co m/gu506 â€_ via @SatyaVijayi,,@SatyaVijayi,,7.9925E+17,https://twitter.com/mana5665das/status/799250134139883520
AmoghNavare,11/17/16 5:57,4,5,Demonetization of Rs 500 and Rs 1,,,,,
vdehejia,11/17/16 5:57,0,3,"Basic point here is correct: no fiscal bonanza"" should be expected from #Demonetization . http://www. livemint.com/Opinion/DCF05h 5hcUuWKJdW3ZGeQO/No-bonanza-for-the-government-from-cash-destruction.html â€_""",,,#Demonetization,7.9925E+17,https://twitter.com/vdehejia/status/799250061989478400
AnbalaganJob,11/17/16 5:56,1,1,My answer to The way Kejriwal is reacting on demonetization ,,,,,
pratyushmayank,11/17/16 5:56,0,0,RT AK_Videos: Delhi CM Arvind Kejriwal full speech at Azadpur Mandi on the issue of Demonetization : http:// ln.is/www.youtube.co m/aG7Lf â€_ via YouTube,,,,7.9925E+17,https://twitter.com/pratyushmayank/status/799249931668049923
srivatsayb,11/17/16 5:56,7,1,Will @RBI Governor Urijit Patel release DeMonetization data daily? What are you hiding? pic.twitter.com/H4L94wfyKk,,@RBI,,7.9925E+17,https://twitter.com/srivatsayb/status/799249772599050240
airnewsalerts,11/17/16 5:55,10,31,#Govt rules out any roll back of decision on #demonetization of high value #currency #notes .,,,#Govt #demonetization #currency #notes,7.9925E+17,https://twitter.com/airnewsalerts/status/799249677317062658
Hiswordza,11/17/16 5:55,0,0,Currency Demonetization : Huge decrease in customers says hotel Owners http:// hisword.co.za/2016/11/17/cur rency-demonetization-huge-decrease-in-customers-says-hotel-owners/ â€_,,,,7.9925E+17,https://twitter.com/Hiswordza/status/799249674213396480
ananyasaikia4,11/17/16 5:55,1,2,#WePayHomage to those who lost their lives due to #demonetization .,,,#WePayHomage #demonetization,7.9925E+17,https://twitter.com/ananyasaikia4/status/799249615618854912
PPMLrealty,11/17/16 5:55,0,1,#CII has embraced #demonetization : says that #inflation will fall. #RBI to cut #interestrates : #Lendingpower for #endusers will rise-up. pic.twitter.com/8Svk0gl7Sa,,,#CII #demonetization #inflation #RBI #interestrates #Lendingpower #endusers,7.9925E+17,https://twitter.com/PPMLrealty/status/799249585285697536
AngryManokz,11/17/16 5:55,0,2,If a Malaysian journalist interview me about the demonetization ,,,,,
_anujsinghal,11/17/16 5:55,276,275,The best message I got on demonetization pic.twitter.com/IirLwNW60l,,,,7.99249E+17,https://twitter.com/_anujsinghal/status/799249496861540355
_sashikant,11/17/16 5:54,0,0,"#demonetization  Demonetization - Game Changer Or a Missed Opportunity"" https://www. linkedin.com/pulse/demoneti zation-game-changer-missed-opportunity-sashikant-mohanty â€_ @PMOIndia Happy if suggns can b implemntd""",,@PMOIndia,#demonetization,7.99249E+17,https://twitter.com/_sashikant/status/799249469833244672
StoreHippo,11/17/16 5:54,0,0,Demonetization causes 30% decline in #CoD orders of #eCommerce companies boosting #DigitalPayments . Read more at: http://www. thehindu.com/business/Indus try/ecommerce-firms-see-30-decline-in-cash-on-delivery-orders-post-demonetisation/article9354147.ece â€_ pic.twitter.com/qE4d7UAm43,,,#CoD #eCommerce #DigitalPayments,7.99249E+17,https://twitter.com/StoreHippo/status/799249445766381568
shivhermonite,11/17/16 5:54,0,0,26 Immdiate Effects of Demonetization Which The Media is Hiding From You! http:// jagrukbharat.com/9638/26-immdia te-effects-demonetization-media-hiding â€_ via @Jagruk Bharat,,@Jagruk,,7.99249E+17,https://twitter.com/shivhermonite/status/799249403978448897
darwinkishore,11/17/16 5:53,1,0,Dear Rahul,,,,,
FillAwwSuffer,11/17/16 5:53,0,1,PM won't answer queries on Demonetization - Venkayya Naidu Then why on Earth is he the PM ? Is he a People's Rep or a Dictator ? https:// twitter.com/TamilTheHindu/ status/799248764284219392 â€_,,,,7.99249E+17,https://twitter.com/FillAwwSuffer/status/799249118493220864
klpe,11/17/16 5:53,0,4,I request my followers to NOT read any of these powerful,,,,,
absar700,11/17/16 5:53,1,1,http:// ln.is/www.dailyo.in/ politi/KrUoP â€_ Cash or no cash,,,,,
indianewsenglis,11/17/16 5:52,0,0,"Bhawani Singh purportedly claimed that Ambani and Adani had prior knowledge of the demonetization http:// youtu.be/MQRwXDqHWKU?a""",,,,7.99249E+17,https://twitter.com/indianewsenglis/status/799248929766440961
dreamzworld4u,11/17/16 5:52,0,0,These New Demonetization Guidelines Will Finally Make You Smile http:// fb.me/3OXsPtyPx,,,,7.99249E+17,https://twitter.com/dreamzworld4u/status/799248875890638848
sharebossindia,11/17/16 5:52,0,0,8 New Highlights On Currency Demonetization .. http:// newsboss.in/ly/aQotyE,,,,7.99249E+17,https://twitter.com/sharebossindia/status/799248827953725440
unurag,11/17/16 5:52,3,6,Another guy who used to keep it subtle earlier but has become an Aaptard level Modi hater after demonetization is @mkvenu1 Wonder why,,@mkvenu1,,7.99249E+17,https://twitter.com/unurag/status/799248826540453892
tncpim,11/17/16 5:52,5,2,PM Modi running away from answering on demonetisation - @SitaramYechury https:// goo.gl/ZeBZqM #Demonetization http:// fb.me/8gn0BR6yR,,@SitaramYechury,#Demonetization,7.99249E+17,https://twitter.com/tncpim/status/799248769669689345
HarshaShahani,11/17/16 5:52,0,0,NO BIG FISH IS AFFECTED SCREAM THE DETRACTORS OF DEMONETIZATION . Morons,,,,,
binu_kattuva,11/17/16 5:52,0,0,Demonetization of Rs 500 and Rs 1,,,,,
Memeghnad,11/17/16 5:51,4,2,There you go. Banks are having a good time. And it's been just a week since demonetization . https:// twitter.com/firstpost/stat us/799229881225650176 â€_,,,,7.99249E+17,https://twitter.com/Memeghnad/status/799248713684127744
RwdRG,11/17/16 5:51,0,0,RT Under the guise of Demonetization they have put millions and millions of people into despair and utter misery pic.twitter.com/4xjFeKAnUM,,,,7.99249E+17,https://twitter.com/RwdRG/status/799248619358588928
livestreamebiz,11/17/16 5:51,0,0,Currency Demonetization : Insurance sector under crisis: Currency Demonetization : Insurance sector under crisis http:// dlvr.it/Mh5Q9t pic.twitter.com/jN0gTKBBF0,,,,7.99249E+17,https://twitter.com/livestreamebiz/status/799248523027836929
livestreamebiz,11/17/16 5:51,0,0,Currency Demonetization : Huge decrease in customers says hotel Owners: Currency Demonetization : Huge decrease inâ€_ http:// dlvr.it/Mh5Q5w pic.twitter.com/OUT5sxSfqB,,,,7.99249E+17,https://twitter.com/livestreamebiz/status/799248513607401472
SatyaVijayi,11/17/16 5:51,0,3,Hereâ€™s How Deepika Padukone Reacted To Demonetization By Modi Government http:// ln.is/satyavijayi.co m/12zwN â€_,,,,7.99249E+17,https://twitter.com/SatyaVijayi/status/799248507190345733
Priyascorner,11/17/16 5:50,3,4,Catch @NewsX 7.25pm ROUNDTABLE ON DEMONETIZation . @Swamy39 @ManishTewari @rajeev_mp - is currencyban legal ? Will govt announce tax breaks?,,@NewsX @Swamy39 @ManishTewari @rajeev_mp,,7.99248E+17,https://twitter.com/Priyascorner/status/799248312599646208
ChankyaBihar,11/17/16 5:50,2,2,@Beebagr_Baluch Pakistan financial back bon has been broken due to demonetization of 1000/500 notes in India. ISI has suffered huge loss,,@Beebagr_Baluch,,7.99248E+17,https://twitter.com/ChankyaBihar/status/799248282048462849
klpe,11/17/16 5:49,1,2,Bhakts and non-Bhakts are coming up with powerful articles on the truth behind Demonetization . Some day I hope to read them. Non-Bhakts one,,,,7.99248E+17,https://twitter.com/klpe/status/799248201622487040
ArvindK_Gupta,11/17/16 5:49,1,0,News Reporters are requested to please ask the people how much they were spending before the money demonetization .,,,,7.99248E+17,https://twitter.com/ArvindK_Gupta/status/799248193917698050
Kashmir4India,11/17/16 5:49,0,0,Hema Malini praises govt's move on Demonetization https:// goo.gl/fb/U1cFEc #kashmirtelegraph,,,#kashmirtelegraph,7.99248E+17,https://twitter.com/Kashmir4India/status/799248185575215104
mysticas,11/17/16 5:49,0,0,@indiatvnews Shiv sena is pathetic party! Demonetization is helping unearth crores daily & these morons playing politics over it,,@indiatvnews,,7.99248E+17,https://twitter.com/mysticas/status/799248052460617736
jairajp,11/17/16 5:48,5,0,That blows the lid of any claim that #DeMonetization & Surgical Strike has reduced Terror activities even temporarilyâ€_ #ModiHataoDeshBachao https:// twitter.com/ANI_news/statu s/799208117003108353 â€_,,,#DeMonetization #ModiHataoDeshBachao,7.99248E+17,https://twitter.com/jairajp/status/799247722033319936
saadhyudu2011,11/17/16 5:47,0,0,Demonetization of rs 500 and rs 1000 currency a boon to common Indian citizen.. Via MyNt pic.twitter.com/m9mN2zCi4c,,,,7.99248E+17,https://twitter.com/saadhyudu2011/status/799247625400655877
Star1Akbar,11/17/16 5:47,0,0,Alia Bhatt's classy response to demonetization - News http:// ift.tt/2glNgoU http:// fb.me/8mJYi1q6J,,,,7.99248E+17,https://twitter.com/Star1Akbar/status/799247578470576128
varunkrish,11/17/16 5:47,17,11,Really sad and depressing. Demonetization is good but they way it was announced to incite fear and panic very unprofessional. https:// twitter.com/vishalmathur85 /status/799242188114640898 â€_,,,,7.99248E+17,https://twitter.com/varunkrish/status/799247537966182400
DipenTalks,11/17/16 5:46,0,0,"Kejriwal :  Demonetization "" is scam of Rs 8L cr. He used the same formula which he used to calculate bullet train one way fare Rs 75k.""",,,,7.99247E+17,https://twitter.com/DipenTalks/status/799247446501048320
thanthitv,11/17/16 5:46,0,5,à®_à®•à¯çà®_à®¿ à®•à®_à®¨à¯çà®_ à®_à®_à®¸à®¿à®©à¯ç à®_à®¿à®©à®®à¯ç à®’à®°à¯Å à®_à®•à®µà®_à¯ç-> https:// goo.gl/cGrjyv #ShaktikantaDas #Demonetization #DemonetizationMove #CurrencyExchange #Modi,,,#ShaktikantaDas #Demonetization #DemonetizationMove #CurrencyExchange #Modi,7.99247E+17,https://twitter.com/thanthitv/status/799247408416722944
nanuramu,11/17/16 5:46,7,8,Labelling ppl as antinational who are skeptical abt demonetization & wary abt d repercussions depicts tat we are far frm embracing democracy,,,,7.99247E+17,https://twitter.com/nanuramu/status/799247388091109376
epradeep98,11/17/16 5:46,3,4,Kerala FM Thomas Isaac's apprehensions on Demonetization are far more reasonable than other leaders.. http:// scroll.in/article/821600 /interview-this-is-a-demonetisation-of-the-opposition-in-uttar-pradesh-says-kerala-finance-minister â€_,,,,7.99247E+17,https://twitter.com/epradeep98/status/799247383733243904
giveawayvoxer,11/17/16 5:46,0,0,Demonetization is going to be huge success because mujhe thoda problem hua toh kya,,,,,
SuratClub,11/17/16 5:46,0,0,#SuratClub Passengers facing trouble due to demonetization http:// dlvr.it/Mh5KkP,,,#SuratClub,7.99247E+17,https://twitter.com/SuratClub/status/799247236156637184
WithCongAssamNE,11/17/16 5:45,2,4,INCIndia: Under the guise of Demonetization they have put millions and millions of people into despair and utter mâ€_ pic.twitter.com/ycZcs7eJKE,,,,7.99247E+17,https://twitter.com/WithCongAssamNE/status/799247088735268864
Kapil6389,11/17/16 5:45,0,2,Credibility of @ArvindKejriwal is almost Zero if compared with @narendramodi ,,,,,
DailyExcelsior1,11/17/16 5:44,0,1,Hema Malini praises govtâ€™s move on Demonetization http:// excelsiornews.com/hema-malini-pr aises-govts-move-demonetization/ â€_ pic.twitter.com/wKWEiNJlkQ,,,,7.99247E+17,https://twitter.com/DailyExcelsior1/status/799246927053193217
GabbbarSingh,11/17/16 5:44,46,117,No more comments on #Demonetization ,,,,,
aijazahmedit,11/17/16 5:44,0,0,Indian People's Angry & bold statement to PM Modi for Demonetization & the problems they are facing in... http:// youtu.be/uyjBTiOeoAY?a,,,,7.99247E+17,https://twitter.com/aijazahmedit/status/799246804210565120
shezanali,11/17/16 5:44,0,0,frustrated citizens ,,,,,
examrace,11/17/16 5:43,0,0,To support PM Modiâ€™s recent demonetization drive against corruption and encourage plastic money,,,,,
ImHarshith_,11/17/16 5:43,2,1,@TelanganaCMO didn't talk anything against #Demonetization ,,,,,
saadhyudu2011,11/17/16 5:43,0,0,Immediate Effects of Demonetization Which The Media is Hiding From You! #CashCleanUp #SayNotoPaidMedia Via MyNt pic.twitter.com/TtxVdVDTC6,,,#CashCleanUp #SayNotoPaidMedia,7.99247E+17,https://twitter.com/saadhyudu2011/status/799246634949316609
sunilrajguru,11/17/16 5:43,3,2,#Demonetization Modi: I can end black money! Media: I can end Modi's career! (By showing only negativity. Trying and failing since 2002.),,,#Demonetization,7.99247E+17,https://twitter.com/sunilrajguru/status/799246608000913409
tymindia,11/17/16 5:43,0,0,DNA Evening Must Reads: Latest uproar over demonetization ,,,,,
JustJuning,11/17/16 5:43,0,0,I'm so sick of these Pro or anti demonetization whatsapp messages now that I have muted everyone except my clients and a few best friends,,,,7.99247E+17,https://twitter.com/JustJuning/status/799246514489061376
TheIndiaEye,11/17/16 5:42,6,1,Demonetization : Govt. Decision Announced Today pic.twitter.com/y1NB1C5cOy,,,,7.99246E+17,https://twitter.com/TheIndiaEye/status/799246346221780992
eparitosh,11/17/16 5:42,4,3,This is what Bill Gates just said about #Demonetization & #Modi even Thug Kejriwal must Read this along with Mamata http:// indiaarising.com/bill-gates-jus t-said-demonetization-mr-kejriwal-must-read-news/ â€_,,,#Demonetization #Modi,7.99246E+17,https://twitter.com/eparitosh/status/799246344955183106
ratneshkjain,11/17/16 5:42,0,0,Article by Rana Kapoor,,,,,
beatest_in,11/17/16 5:42,0,0,With Demonetization being the talk of the country,,,,,
INCIndia,11/17/16 5:42,283,281,Under the guise of Demonetization they have put millions and millions of people into despair and utter misery pic.twitter.com/ycHfmyffoq,,,,7.99246E+17,https://twitter.com/INCIndia/status/799246300004745216
PrahaladAtreyaa,11/17/16 5:41,1,1,This is what Bill Gates just said about Demonetization ! Mr. Kejriwal You Must Read this News http:// indiaarising.com/bill-gates-jus t-said-demonetization-mr-kejriwal-must-read-news/ â€_,,,,7.99246E+17,https://twitter.com/PrahaladAtreyaa/status/799246170346225664
bhakt4ever,11/17/16 5:41,2,1,so Modi was not knew there will b inconvenience to public due demonetization . After seeing the mess he shld take back the decision?,,,,7.99246E+17,https://twitter.com/bhakt4ever/status/799246137177710592
griglani,11/17/16 5:40,1,0,In celebration of demonetization ,,,,,
gurujeet212,11/17/16 5:40,0,0,Updates: Currency Demonetization : Toll collection on national highways suspended further till November 24 midnight http:// timesofindia.indiatimes.com/pm-modis-addre ss-to-the-nation/liveblog/55315325.cms â€_,,,,7.99246E+17,https://twitter.com/gurujeet212/status/799245855257571328
sunilrajguru,11/17/16 5:40,0,0,What are the 25 benefits and 25 drawbacks of #Demonetization ? TV news channels... We'd rather show 25 bank queues and 25 ATM queues instead.,,,#Demonetization,7.99246E+17,https://twitter.com/sunilrajguru/status/799245793932607488
ramesh_gogi,11/17/16 5:40,0,0,Demonetization of Rs 500 and Rs 1000: The Ultimate Brahmastra on Parallel Economy https://www. myind.net/demonetization -rs-500-and-rs-1000-ultimate-brahmastra-parallel-economy#.WC2zN5ToV14.twitter â€_,,,#,7.99246E+17,https://twitter.com/ramesh_gogi/status/799245772797546498
kamalskathait,11/17/16 5:40,2,4,#demonetization ,,,,,
RajniKoul,11/17/16 5:39,0,0,Mind blowing Response from International Media to demonetization ! It will shut the Mouth of Opposition! http:// indiaarising.com/mind-blowing-r esponse-international-media-demonetization-will-shut-mouth-opposition/ â€_,,,,7.99246E+17,https://twitter.com/RajniKoul/status/799245614156488704
news_in,11/17/16 5:39,0,0,DNA Evening Must Reads: Latest uproar over demonetization ,,,,,
mandarjoshiin,11/17/16 5:39,0,1,@ArvindKejriwal @MamataOfficial See how many poor ppl we have! #demonetization https:// twitter.com/rishibagree/st atus/799205045841653760 â€_,,@ArvindKejriwal @MamataOfficial,#demonetization,7.99245E+17,https://twitter.com/mandarjoshiin/status/799245464545599489
eparitosh,11/17/16 5:38,2,3,Whole of Bollywood Praising Narendra Modi on #Demonetization http:// indiaarising.com/watch-whole-bo llywood-praising-narendra-modi-demonetization/ â€_,,,#Demonetization,7.99245E+17,https://twitter.com/eparitosh/status/799245452721811457
DelhiTweeter,11/17/16 5:38,8,5,7 Reasons Why Demonetization Is A Masterstroke By Modi http:// ln.is/huffingtonpost .in/5Jk0I â€_,,,,7.99245E+17,https://twitter.com/DelhiTweeter/status/799245321201156096
darvesh7bansal,11/17/16 5:38,0,0,Demonetization of Rs 500 and Rs 1,,,,,
DOCTORATLARGE,11/17/16 5:37,157,144,Powerful article by @UnSubtleDesi - read with an open mind,,,,,
Bhavesh99T,11/17/16 5:37,0,0,COUNTERVIEW: Ex-Modi confidante: Top Ahmedabad tycoon knew of demonetization in advance,,,,,
DelhiTweeter,11/17/16 5:37,0,3,Demonetization is a net positive move http:// ln.is/www.livemint.c om/Opi/6aidl â€_,,,,7.99245E+17,https://twitter.com/DelhiTweeter/status/799245102405263360
BijuNair20,11/17/16 5:37,0,2,@TrulyMonica @mahendra3 If this is true,,,,,
aijazahmedit,11/17/16 5:36,0,0,Indian People's Angry & bold statement to PM Modi for Demonetization & the problems they are facing in... http:// youtu.be/cDs1fb_EDTI?a,,,,7.99245E+17,https://twitter.com/aijazahmedit/status/799244921991405568
shriparv,11/17/16 5:36,0,0,RTâ—ètufailelifâ—èRT MinhazMerchant: Bill Gates joins global & Indian business leaders backing #demonetization â€_ https:// twitter.com/tufailelif/sta tus/799244801379995649 â€_,,,#demonetization,7.99245E+17,https://twitter.com/shriparv/status/799244848251502592
AmmU_MaanU,11/17/16 5:36,0,0,25/ a)The humongous problem of #demonetization was primarily due 2 the fact that 86% of Currency that was in Circulation was 500/1000 notes!,,,#demonetization,7.99245E+17,https://twitter.com/AmmU_MaanU/status/799244787270287361
WeForNews,11/17/16 5:36,0,0,CM KC Rao had a telephonic talk with PM @narendramodi on situation arising out of post #demonetization of Currency notes.,,@narendramodi,#demonetization,7.99245E+17,https://twitter.com/WeForNews/status/799244733084110848
livestreamebiz,11/17/16 5:35,0,0,Currency Demonetization : Vegetable and fruit sales decreased: Currency Demonetization : Vegetable and fruit salesâ€_ http:// dlvr.it/Mh58nH pic.twitter.com/LNFwmRBoi3,,,,7.99244E+17,https://twitter.com/livestreamebiz/status/799244492515614721
chilesp,11/17/16 5:35,0,0,These New Demonetization Guidelines Will Finally Make You Smile http:// beingindian.com/news/new-guide lines-regarding-currency-ban/ â€_,,,,7.99244E+17,https://twitter.com/chilesp/status/799244457161826304
brawling_virago,11/17/16 5:34,4,3,Really happy to see the urban elite on Twitter who pay pittance to their servants worrying about Poor people suffering due to demonetization,,,,7.99244E+17,https://twitter.com/brawling_virago/status/799244322449149952
RadioMantra,11/17/16 5:33,0,0,Radio Mantra Rjs entertained the people waiting outside an ATM #RADIOMantrakarnal #RadioMantraATM #demonetization http:// fb.me/1yFmIRl0m,,,#RADIOMantrakarnal #RadioMantraATM #demonetization,7.99244E+17,https://twitter.com/RadioMantra/status/799244163946397697
manirajkush,11/17/16 5:33,0,0,Demonetization of Rs 500 and Rs 1,,,,,
attomeybharti,11/17/16 5:33,7,12,So @thewire_in linking this election result to demonetization shows Libtards' desperation level to build an anti- demonetization narrative.,,@thewire_in,,7.99244E+17,https://twitter.com/attomeybharti/status/799244096208445440
SUNILCHAITHRAM,11/17/16 5:33,0,0,In the fight against drugs and trafficking! #Demonetization via MyNt pic.twitter.com/5nmrDo8H1p,,,#Demonetization,7.99244E+17,https://twitter.com/SUNILCHAITHRAM/status/799244035282128897
NewsNationTV,11/17/16 5:32,1,1,CM KC Rao had a telephonic talk with PM Narendra Modi on situation arising out of post #demonetization of Currency notes.,,,#demonetization,7.99244E+17,https://twitter.com/NewsNationTV/status/799243904667107328
prasanto,11/17/16 5:32,17,11,Demonetization impact on our Gurgaon complex staff,,,,,
RajeshTekale,11/17/16 5:32,1,1,Money Squeezing Will Reduce Cash Liquidity 1000,,,,,
littmannverses,11/17/16 5:32,0,0,Next time you hear people talking about #demonetization and bore the crap out of you,,,,,
ManojMehra2610,11/17/16 5:32,0,0,Modi's friends knew all about demonetization so Modi is fooling people of India #StopDemonetisation http://www. jansatta.com/national/bjp-r ajasthan-mla-bhawani-singh-rajawat-said-ambani-and-adani-knew-about-500-and-1000-note-ban-by-narendra-modi-government/186852/ â€_,,,#StopDemonetisation,7.99244E+17,https://twitter.com/ManojMehra2610/status/799243757572878341
truelegalminds,11/17/16 5:31,0,0,Govt Seeks SC Stay Of Demonetization Cases In High Courts http:// fb.me/1wwqrM6Pw,,,,7.99244E+17,https://twitter.com/truelegalminds/status/799243685225439232
DrCPJoshiFans1,11/17/16 5:31,6,6,ModiJi,,,,,
jeevasn,11/17/16 5:30,0,0,Mind blowing Response from International Media to demonetization ! It will shut the Mouth of Opposition! http:// indiaarising.com/mind-blowing-r esponse-international-media-demonetization-will-shut-mouth-opposition/ â€_,,,,7.99243E+17,https://twitter.com/jeevasn/status/799243378428780545
YogeshPate1,11/17/16 5:30,0,0,Demonetization has generated more terror in congress camp than surgical strikes in Terrorist camps https:// twitter.com/ashokepandit/s tatus/799240167705825281 â€_,,,,7.99243E+17,https://twitter.com/YogeshPate1/status/799243289274683392
_SampathKP,11/17/16 5:30,1,1,ROFL.... Supported demonetization .... He has sulking all week inside.... https:// twitter.com/balaexpressTNI E/status/799234202898075650 â€_,,,,7.99243E+17,https://twitter.com/_SampathKP/status/799243246752776192
LocalPressCo,11/17/16 5:30,1,4,Rs 5 crore cash,,,,,
StartupFests,11/17/16 5:30,0,1,#StartupFests #ecommerce #cod #etailer #founder #cofounder #Enterpreneure #snapdeal #demonetization http:// fb.me/16FcndAFp,,,#StartupFests #ecommerce #cod #etailer #founder #cofounder #Enterpreneure #snapdeal #demonetization,7.99243E+17,https://twitter.com/StartupFests/status/799243197381677060
drnvss,11/17/16 5:29,0,3,Why TV channels fuss over the lines in front of the bank? Many in the queue are earning more then what they were earning bef. demonetization,,,,7.99243E+17,https://twitter.com/drnvss/status/799243161029619712
ThilakrajAiyer,11/17/16 5:29,0,1,@subhashchandra Common Man's view : Its all political ,,,,,
RanjitSMand,11/17/16 5:29,0,0,RT My humble appeal to all to pl have patience and draw what they need from ATMs during this #Demonetization phase. My SandArt at #Puribeach https:// twitter.com/sudarsansand/s tatus/799240542429343744 â€_,,,#Demonetization #Puribeach,7.99243E+17,https://twitter.com/RanjitSMand/status/799243078368305152
Ravivedanthy,11/17/16 5:28,1,1,@AsYouNotWish demonetization will definitely will kill his party lately himself. Keep on barking,,,,,
raviraj98248,11/17/16 5:28,1,2,Where is the dashboard with daily data related to demonetization #Transparency,,,#Transparency,7.99243E+17,https://twitter.com/raviraj98248/status/799242884251787265
akhileshconsul,11/17/16 5:28,0,0,Demonetization of Rs 500 and Rs 1,,,,,
gireeshaks,11/17/16 5:28,1,1,Demonetization =Terror -According 2 Terrorists Party @INCIndia @OfficeOfRG . INC traitor's comparing dis 2 URI . #à_…à_‚à_¡à_çà_¬à_°à_çà_¨à_¿à_‚à_—à_çà_Ÿà_Åà_•à__à_‚à_—à_çà_°à_†à_¸à_ç,,@INCIndia @OfficeOfRG,#à_…,7.99243E+17,https://twitter.com/gireeshaks/status/799242828333334528
SJVatsal,11/17/16 5:28,0,0,#Toon -à_¸à_°à__à_¸à_° à_¨à__à_‡à_‚à_¸à__à_«à¥€ à__à¥ˆ à_œà¥€ ( #Modi #BJP #India #ModiFightsCorruption #demonetization #BlackMoney #noteban ) Link- http:// fb.me/2xS1FejVV,,,#Toon #Modi #BJP #India #ModiFightsCorruption #demonetization #BlackMoney #noteban,7.99243E+17,https://twitter.com/SJVatsal/status/799242798419550208
dna,11/17/16 5:28,4,5,DNA Evening Must Reads: Latest uproar over demonetization ,,,,,
naazneenhumza,11/17/16 5:27,0,0,Demonetization : MNS files PIL in Bombay High Court http://www. freepressjournal.in/mumbai/demonet isation-mns-files-pil-in-high-court/972403 â€_,,,,7.99243E+17,https://twitter.com/naazneenhumza/status/799242630286614529
