username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
alap1983;2016-11-14 04:46;0;0;"Big Breaking! Modi’s demonetization Drive has destroyed Terror Networks in Kashmir http:// fb.me/TfCDy7im";;;;"798145130167463936";https://twitter.com/alap1983/status/798145130167463936
TheEtherFire;2016-11-14 04:46;0;0;"In Midst of Demonetization Chaos, Bitcoin Purchases in India Increase by 20-30 percent #ZeroBlock https:// cointelegraph.com/news/in-midst- of-demonetization-chaos-bitcoin-purchases-in-india-increase-by-20-30-percent …";;;#ZeroBlock;"798145057383710721";https://twitter.com/TheEtherFire/status/798145057383710721
anuttar;2016-11-14 04:46;0;0;"Congis wl forever b duffers lk their boss-Banks close on a normal day at 5pm & this demonetization ws announced at 8pm-God gv them brains";;;;"798144995349774336";https://twitter.com/anuttar/status/798144995349774336
janmejay4150;2016-11-14 04:45;0;0;"#Demonetization : #Odisha leads the wayhttp://toi.in/zk2k1Y80/a18cg via @timesofindia";;@timesofindia;#Demonetization #Odisha;"798144892904017920";https://twitter.com/janmejay4150/status/798144892904017920
vineet_mehra;2016-11-14 04:45;0;0;"Prime Minsiter: WE WELCOME DEMONETIZATION - Sign the Petition! https://www. change.org/p/prime-minsit er-we-welcome-demonetization?recruiter=189678781&utm_source=share_petition&utm_medium=twitter&utm_campaign=share_twitter_responsive … via @ChangeOrg_India";;@ChangeOrg_India;;"798144811710627840";https://twitter.com/vineet_mehra/status/798144811710627840
priyankaaap23;2016-11-14 04:45;0;0;"RT Akshay1Malhotra: This is how people are reacting to PM Modi's demonetization . Hope the Govt rollback the policy… https:// twitter.com/i/web/status/7 98139766046855168 …";;;;"798144789459980293";https://twitter.com/priyankaaap23/status/798144789459980293
its_saumi;2016-11-14 04:45;0;0;"How E-Banking Helped India's First Digital Village Handle Demonetization without a Wrinkle http://www. thebetterindia.com/74927/akodara- digital-village-demonetization/ …";;;;"798144780144234501";https://twitter.com/its_saumi/status/798144780144234501
Gocinema_in;2016-11-14 04:45;0;1;"Ajay Devgn’s ‘Baadshaho’ shifted due to demonetization !! @ajaydevgn @Ileana_Official https:// goo.gl/xEMaZ4 pic.twitter.com/qD2cAYOxY7";;@ajaydevgn @Ileana_Official;;"798144720312606720";https://twitter.com/Gocinema_in/status/798144720312606720
DrPvgraju;2016-11-14 04:45;0;0;"Ideas for Democracy || Dr. Jp ll Is Demonetization the mantra to end cor... https:// youtu.be/eP_vnFcWWQk via @YouTube";;@YouTube;;"798144703833128960";https://twitter.com/DrPvgraju/status/798144703833128960
rodadams46;2016-11-14 04:44;0;0;"Demonetization | This is a new Indian sunrise http:// dnai.in/dEJj via @dna @rohitgandhi_";;@dna @rohitgandhi_;;"798144644974579712";https://twitter.com/rodadams46/status/798144644974579712
sureshmishra891;2016-11-14 04:44;0;0;"16 people have already died after the announcement of demonetization scheme... http:// ln.is/UPgVr by #ArvindKejriwal via @c0nvey";;@c0nvey;#ArvindKejriwal;"798144586023436288";https://twitter.com/sureshmishra891/status/798144586023436288
ShilpiTiwari5;2016-11-14 04:44;8;3;"So Islamists, by default should oppose demonetization ? Ergo- they support criminal fiscal acts which r essential 2 feed their Jehadi agenda pic.twitter.com/YnSvmr0EoG";;;;"798144512140800000";https://twitter.com/ShilpiTiwari5/status/798144512140800000
varunmahajan82;2016-11-14 04:43;0;1;"Demonetization : Odisha braves it out as rest country struggles http:// ln.is/indiatimes.com /N4XV3 … Wait for Kejriwal to say- this is scam #IAmWithModi";;;#IAmWithModi;"798144428720394240";https://twitter.com/varunmahajan82/status/798144428720394240
Star1Akbar;2016-11-14 04:43;0;0;"Aamir Khan & Kareena Kapoor's reaction on currency demonetization - News http:// ift.tt/2fqD904 http:// fb.me/3ffj8zEio";;;;"798144408340353025";https://twitter.com/Star1Akbar/status/798144408340353025
abdulla_irfan;2016-11-14 04:43;0;0;"Deloitte's insights on demonetization move by India Govt and sectors impacted https:// lnkd.in/fnd7sRV";;;;"798144319974739968";https://twitter.com/abdulla_irfan/status/798144319974739968
bhavesh_khona;2016-11-14 04:43;0;0;"RT DDNewsLive: VIDEO: Economic affairs secretary #ShaktikantaDas addresses media on demonetization https:// youtu.be/ycHDi1zp3NE";;;#ShaktikantaDas;"798144274743181312";https://twitter.com/bhavesh_khona/status/798144274743181312
NorthCap_Univ;2016-11-14 04:42;0;0;"" Demonetization of Indian Currency" Must read to know summary of PM Shri Narendra Modi’s Statement. Visit: https:// goo.gl/DXYwRs #NCU";;;#NCU;"798144176449720322";https://twitter.com/NorthCap_Univ/status/798144176449720322
rajpadma;2016-11-14 04:42;0;0;"Through demonetization PM Modi is trying to finish the opposition parties. - @sudhinbhadoria of BSP. Clear confession.";;@sudhinbhadoria;;"798144169290014721";https://twitter.com/rajpadma/status/798144169290014721
GetNewsd;2016-11-14 04:42;2;1;"Country with the government on demonetization , PM Modi says at top BJP meet ahead of parliament's winter session";;;;"798144160238710784";https://twitter.com/GetNewsd/status/798144160238710784
bansal_himanshu;2016-11-14 04:42;0;0;"Demonetization has clearly drawn a line bw modi and rest...its painful that self proclaimed honest and person who... http:// fb.me/5uyxxRfRV";;;;"798144115221282817";https://twitter.com/bansal_himanshu/status/798144115221282817
jankibaat1;2016-11-14 04:42;13;14;"Jan ki baat presents "Professor Bibek Debroy" clarifying Everything on #Demonetization . #Blackmoney #exclusive https:// goo.gl/zaggHS pic.twitter.com/fh4QFiFvvd";;;#Demonetization #Blackmoney #exclusive;"798144085684932608";https://twitter.com/jankibaat1/status/798144085684932608
pragya_bhushan;2016-11-14 04:42;20;7;"Desparate opp parties who nvr united on any issue of national interest ve united like a family opposing demonetization Lyk famly of thieves";;;;"798144075501142016";https://twitter.com/pragya_bhushan/status/798144075501142016
amitabh_aks;2016-11-14 04:42;0;1;"Whole BJP knew about demonetization ,deposited money in bank,but whole BJP is against Modi and angry, because E = mc square @JagratiShukla29 pic.twitter.com/q2GeMovMoR";;@JagratiShukla29;;"798143979812306945";https://twitter.com/amitabh_aks/status/798143979812306945
rashmin;2016-11-14 04:42;0;0;"Demonetization : Odisha braves it out as rest of country struggles - Times of India https:// lnkd.in/f-_H-mA";;;;"798143975966154753";https://twitter.com/rashmin/status/798143975966154753
AnuraggKrishna;2016-11-14 04:41;0;0;"मोदीजी के demonetization step के बाद उनके लिए हमारे दिल में respect और बढ़ गयी है,भ्रष्टाचारीकेजरीवाल सिर्फअराजकता फैला रहा है. #IAmWithModi";;;#IAmWithModi;"798143879044177920";https://twitter.com/AnuraggKrishna/status/798143879044177920
band318;2016-11-14 04:41;4;2;"Naveen Patnaik has been one of the most sensible non-NDA CMs w.r.t demonetization ; And also in general over last 2yrs !! https:// twitter.com/otvnews/status /798126381666156545 …";;;;"798143804020621312";https://twitter.com/band318/status/798143804020621312
FekuBuster;2016-11-14 04:40;0;0;"Demonetization was announced on 8th. Parking and Toll waiver deadlines getting pushed forward indefinitely... https:// twitter.com/someshjha7/sta tus/798140433075347460 …";;;;"798143664874721280";https://twitter.com/FekuBuster/status/798143664874721280
Gunow_uk;2016-11-14 04:40;0;0;"Paytm's new ad targeting demonetization ignites debate about India's cashless society http:// gunow.co.ve/post/Paytms-ne w-ad-targeting-demonetization-ignites-debate-about-Indias-cashless-society-Mashable …";;;;"798143593995235328";https://twitter.com/Gunow_uk/status/798143593995235328
SatyaPrasantP;2016-11-14 04:40;78;73;"Modi’s demonetization set to cripple Naxalites financially - The Times of India http:// toi.in/PfFcKa/a18cg @narendramodi @PMOIndia @ShefVaidya";;@narendramodi @PMOIndia @ShefVaidya;;"798143559606140928";https://twitter.com/SatyaPrasantP/status/798143559606140928
HolyGanga;2016-11-14 04:40;3;4;"So what is going to unfold after this joint strategy of 7 political parties on demonetization issue??? @AjpaAnil @bkchaudhary @vijaygthought https:// twitter.com/IndianExpress/ status/798138740963086336 …";;@AjpaAnil @bkchaudhary @vijaygthought;;"798143529788833792";https://twitter.com/HolyGanga/status/798143529788833792
ramesh_gogi;2016-11-14 04:39;0;0;"Country With Us, PM Modi Says At BJP Meet On Demonetization http://www. ndtv.com/india-news/a-d ay-after-emotional-appeal-pm-modi-meets-top-bjp-leaders-to-strategise-1625296 … via @ndtv";;@ndtv;;"798143313882644480";https://twitter.com/ramesh_gogi/status/798143313882644480
sirajnoida;2016-11-14 04:39;0;3;"Middle classes enthusiasm for ' demonetization ' and their strong dislike for poor and unsuccessful. https:// twitter.com/ssballakrishne n/status/798118094556319744 …";;;;"798143211180986372";https://twitter.com/sirajnoida/status/798143211180986372
yogeshraaj1;2016-11-14 04:38;0;0;"16 people have already died after the announcement of demonetization scheme... http:// ln.is/hoOrh by #ArvindKejriwal via @c0nvey";;@c0nvey;#ArvindKejriwal;"798143117954285568";https://twitter.com/yogeshraaj1/status/798143117954285568
NCL_SINGRAULI;2016-11-14 04:37;0;1;"Awareness campaign on Demonetization @Jhingurda Project of NCL @PiyushGoyal sir @CoalMinistry @CoalIndiaHQ pic.twitter.com/Y0KYWxs7BE";;@Jhingurda @PiyushGoyal @CoalMinistry @CoalIndiaHQ;;"798142920456966144";https://twitter.com/NCL_SINGRAULI/status/798142920456966144
snsuresh;2016-11-14 04:37;0;0;"Pakistan is upping the ante to take advantage of demonetization chaos. Little does it realize that such actions will unite India better.";;;;"798142898466263041";https://twitter.com/snsuresh/status/798142898466263041
AAP_Updates;2016-11-14 04:37;10;6;"Watch Full PC @ArvindKejriwal Press Conference - Important Cabinet Decisions to counter Demonetization https:// youtu.be/_3UBKBWQZXY via @YouTube";;@ArvindKejriwal @YouTube;;"798142833697832960";https://twitter.com/AAP_Updates/status/798142833697832960
rajivshahj;2016-11-14 04:37;0;0;"Demonetization : India's economic growth unlikely to improve till second half of 2018, predicts Motilal Oswal http:// dlvr.it/MfsKKF pic.twitter.com/L2CQ9lqiSn";;;;"798142827649609729";https://twitter.com/rajivshahj/status/798142827649609729
SatyaPrasantP;2016-11-14 04:36;1;2;"Demonetization Hurting Maoist Activities In Chhattisgarh http:// english.kolkata24x7.com/national-news/ demonetization-hurting-maoist-activities-chhattisgarh … via @kolkata24x7 @narendramodi @ShefVaidya @PMOIndia";;@kolkata24x7 @narendramodi @ShefVaidya @PMOIndia;;"798142641795989504";https://twitter.com/SatyaPrasantP/status/798142641795989504
rajmaya;2016-11-14 04:36;0;0;"How E-Banking Helped India’s First Digital Village Handle Demonetization without a Wrinkle http://www. thebetterindia.com/?p=74927 via @thebetterindia";;@thebetterindia;;"798142610628034560";https://twitter.com/rajmaya/status/798142610628034560
BusinessMantras;2016-11-14 04:36;2;1;"Hardships of Indian Public after #Demonetization . https:// goo.gl/GrrrVl";;;#Demonetization;"798142583583244288";https://twitter.com/BusinessMantras/status/798142583583244288
airnewsalerts;2016-11-14 04:36;17;44;"Film actor @AnupamPkher backs PM @NarendraModi on #demonetization of Rs. 500 & 1000 notes.";;@AnupamPkher @NarendraModi;#demonetization;"798142560065597441";https://twitter.com/airnewsalerts/status/798142560065597441
thatsTamil;2016-11-14 04:36;0;4;"ரூ. 2000 கிடைக்கவில்லை.. ரிசர்வ் வங்கிக்கு எதிரான ஐகோர்ட்டில் வழக்கு.. நவ. 16ல் தீர்ப்பு http:// tamil.oneindia.com/news/tamilnadu /case-against-rbi-demonetization-267208.html … #demonetization";;;#demonetization;"798142479505575936";https://twitter.com/thatsTamil/status/798142479505575936
kashiflion;2016-11-14 04:36;5;14;"@RanaAyyub evn if u stand on ur head n go epilleptic abt @narendramodi d ppl of india wud continue 2 favor demonetization @IndianExpress";;@RanaAyyub @narendramodi @IndianExpress;;"798142460266311680";https://twitter.com/kashiflion/status/798142460266311680
amreekandesi;2016-11-14 04:36;89;74;"One can only imagine the black money at stakes when people like Mamta Banerjee are ready to work with CPM against demonetization .";;;;"798142441735917570";https://twitter.com/amreekandesi/status/798142441735917570
Lower_Octave;2016-11-14 04:35;0;1;"@sonaa2014 In Spite of recent problems regarding #Demonetization . I think this is the boldest step by a PM in recent history of India.";;@sonaa2014;#Demonetization;"798142346399543297";https://twitter.com/Lower_Octave/status/798142346399543297
rajivmadhok;2016-11-14 04:35;0;0;"I am ready for 500 days of pain if Benami properties & Disproportionate Assets are eliminated. Demonetization is a small step.";;;;"798142332415590404";https://twitter.com/rajivmadhok/status/798142332415590404
AdhiyaRekha;2016-11-14 04:35;0;0;"Prime Minsiter: WE WELCOME DEMONETIZATION - Sign the Petition! https://www. change.org/p/prime-minsit er-we-welcome-demonetization?recruiter=634951583&utm_source=share_petition&utm_medium=twitter&utm_campaign=share_twitter_responsive … via @ChangeOrg_India";;@ChangeOrg_India;;"798142243655843840";https://twitter.com/AdhiyaRekha/status/798142243655843840
shemin_joy;2016-11-14 04:34;0;0;"'Impact of #demonetization ' by Ila Patnaik http://www. nipfp.org.in/blog/2016/11/1 4/impact-demonetization/ … #India #Currency #Finance #Economy";;;#demonetization #India #Currency #Finance #Economy;"798142033512628224";https://twitter.com/shemin_joy/status/798142033512628224
FarooqIshtiaq;2016-11-14 04:33;0;0;"@AsimBajwaISPR SIR! SYSTEMATIC DEMONETIZATION .WITH FEW STEPS, IS A SURE WAY TO COMBAT PANAMAS & CORRUPTION.";;@AsimBajwaISPR;;"798141910611279873";https://twitter.com/FarooqIshtiaq/status/798141910611279873
nasirmobeen2;2016-11-14 04:33;0;0;"COD Business hit by demonetization , says Snapdeal http:// ift.tt/2fRN8d7 COD Business hit by demonetization , says Snapdeal The post COD…";;;;"798141855141601280";https://twitter.com/nasirmobeen2/status/798141855141601280
Ganeshiv_;2016-11-14 04:33;0;1;".....What happen when modi not announcing demonetization . whole India will discuss about Trump Victory and causes.....";;;;"798141849647124480";https://twitter.com/Ganeshiv_/status/798141849647124480
pysh_2013;2016-11-14 04:33;4;6;"#IAmWithModi If Indian Army can stay in Siachin , We can wait for 30 days to let things settle down after currency demonetization";;;#IAmWithModi;"798141742520430592";https://twitter.com/pysh_2013/status/798141742520430592
zero_dark51;2016-11-14 04:33;3;4;"Y from Bankers to Sr. Citizens are coming up to slap all those who are making demonetization disastrous act of modi?F urself @riyalovezu pic.twitter.com/VGjh61hFlO";;@riyalovezu;;"798141727378784257";https://twitter.com/zero_dark51/status/798141727378784257
sanjaymaken;2016-11-14 04:32;0;0;"16 people have already died after the announcement of demonetization scheme... http:// ln.is/AQM6j by #ArvindKejriwal via @c0nvey";;@c0nvey;#ArvindKejriwal;"798141637016875009";https://twitter.com/sanjaymaken/status/798141637016875009
TaniaGermany;2016-11-14 04:32;0;1;"@Aamir_Khan News: Aishwarya Rai Bachchan, Ajay Devgn, Aamir Khan laud Narendra Modi for demonetization but are ... http:// ow.ly/XtvV506tJM7";;@Aamir_Khan;;"798141582226718720";https://twitter.com/TaniaGermany/status/798141582226718720
devakikhanna;2016-11-14 04:31;0;0;"Demonetization is a net positive move - Livemint https:// lnkd.in/fPvmRJR";;;;"798141427532304384";https://twitter.com/devakikhanna/status/798141427532304384
PCS8171;2016-11-14 04:31;0;0;"Among demonetization in India, this news enlightens us how important the smallest unit is like coins of 5, 10, 20, 25 & 50 Paise than ₹2000. pic.twitter.com/lbUMPM4Mdj";;;;"798141397803012096";https://twitter.com/PCS8171/status/798141397803012096
simkilll;2016-11-14 04:31;0;0;"School bus association says will go on strike over demonetization , what issue they have filling fuel by card or cheque #BlackMoney";;;#BlackMoney;"798141355411185664";https://twitter.com/simkilll/status/798141355411185664
KarvyGrowthHub;2016-11-14 04:31;0;0;"A look at some of the numbers amidst #demonetization in #India . https:// twitter.com/livemint/statu s/796954861359153152 …";;;#demonetization #India;"798141246866759680";https://twitter.com/KarvyGrowthHub/status/798141246866759680
TheSPSingh;2016-11-14 04:30;0;0;"@firstpost @MamataOfficial @sreemoytalukdar She is barking at a wrong tree. People of India have loved the demonetization inspite of pains.";;@firstpost @MamataOfficial @sreemoytalukdar;;"798141061449162754";https://twitter.com/TheSPSingh/status/798141061449162754
DailyExcelsior1;2016-11-14 04:30;0;1;"COD Business hit by demonetization , says Snapdeal http://www. dailyexcelsior.com/cod-business-h it-by-demonetization-says-snapdeal/ … pic.twitter.com/E9Nw5Ir4G7";;;;"798141056193822720";https://twitter.com/DailyExcelsior1/status/798141056193822720
anilguptarsd;2016-11-14 04:30;0;0;"Congress Spreading Blatant Lies On Demonetization - http://www. hindupost.in/news/congress- spreading-blatant-lies-demonetization/ … via @hindupost";;@hindupost;;"798141031476662272";https://twitter.com/anilguptarsd/status/798141031476662272
estradeindia;2016-11-14 04:30;0;2;"E-tailing and food-tech to be affected by currency demonetization http:// ow.ly/q1FU30693fN #ECommerce #Technology #Business #FoodTech pic.twitter.com/3q1DOxDSeq";;;#ECommerce #Technology #Business #FoodTech;"798141015768997888";https://twitter.com/estradeindia/status/798141015768997888
PANITWIT;2016-11-14 04:29;0;1;"All PSU & Private Bankers are doing marvelous &commendable job &All Indians are showing patience& discipline for demonetization .Salute them. pic.twitter.com/N6iSNIalqi";;;;"798140848277860352";https://twitter.com/PANITWIT/status/798140848277860352
SandeepLaw;2016-11-14 04:29;0;1;"If it was not for courts we wouldn't be facing any problem in the wake of #demonetization . Business would've been transacted through cheques https:// twitter.com/legaljournalis t/status/798137770610860032 …";;;#demonetization;"798140730468339712";https://twitter.com/SandeepLaw/status/798140730468339712
ShubhamWing;2016-11-14 04:28;1;2;"Demonetization | This is a new Indian sunrise http://www. dnaindia.com/analysis/colum n-this-is-a-new-indian-sunrise-2273153 … pic.twitter.com/C6wa5zJ8Tq";;;;"798140581658718209";https://twitter.com/ShubhamWing/status/798140581658718209
SportsTweetsIn;2016-11-14 04:28;0;0;"Rajyavardhan Rathore: #Demonetization Honest citizens need not fear anything @narendramodi #IAmWithModi … http:// dlvr.it/Mfs8f1 #TweetsNow pic.twitter.com/c1iOIBEM6H";;@narendramodi;#Demonetization #IAmWithModi #TweetsNow;"798140572640813056";https://twitter.com/SportsTweetsIn/status/798140572640813056
teekha_ragda;2016-11-14 04:28;0;0;"16 people have already died after the announcement of demonetization scheme... http:// ln.is/fujcH by #ArvindKejriwal via @c0nvey";;@c0nvey;#ArvindKejriwal;"798140558363467776";https://twitter.com/teekha_ragda/status/798140558363467776
5leeperninja;2016-11-14 04:28;0;0;"Support demonetization =Sanghis Criticize demonetization =Anti nationalist/AAP tard/Congi. These walls of echo chambers are getting stronger.";;;;"798140461026136064";https://twitter.com/5leeperninja/status/798140461026136064
Lower_Octave;2016-11-14 04:28;1;1;"@sonaa2014 If this is true, then recent statements of AK against demonetization are nothing but a try to cash in the sentiments.";;@sonaa2014;;"798140452302102528";https://twitter.com/Lower_Octave/status/798140452302102528
stup3ndo;2016-11-14 04:27;1;0;"#IAmWithModi on the issue of #Demonetization . This has wiped out the Fake Currency menace right away. Black Money hoarders suffered too.";;;#IAmWithModi #Demonetization;"798140419729043456";https://twitter.com/stup3ndo/status/798140419729043456
ariinss;2016-11-14 04:27;8;6;"No matter what your political views or opinions are regarding demonetization , there is one absolutely positive thing that came out of today. pic.twitter.com/j1Yqd9tkKV";;;;"798140401043603456";https://twitter.com/ariinss/status/798140401043603456
exortwexquas;2016-11-14 04:27;1;1;"Who knew that #demonetization will force a realization upon some mostly felt on deathbeds. @muglikar_ @rohitazad75 @DerSchuler @beingrnair https:// twitter.com/exortwexquas/s tatus/798139665563942916 …";;@muglikar_ @rohitazad75 @DerSchuler @beingrnair;#demonetization;"798140349789114368";https://twitter.com/exortwexquas/status/798140349789114368
Jayaa03;2016-11-14 04:27;0;1;"#IAmWithModi becoz all the frenzy built up by blackmoney netas&their mediamen is a sham. Demonetization made all their fake&black cash trash";;;#IAmWithModi;"798140330247753730";https://twitter.com/Jayaa03/status/798140330247753730
FarooqIshtiaq;2016-11-14 04:27;0;1;"@a_siab SYSTEMATIC DEMONETIZATION WITH FEW OTHER STEPS CAN SOLVE CORRUPTION.";;@a_siab;;"798140302062211072";https://twitter.com/FarooqIshtiaq/status/798140302062211072
aftabistan;2016-11-14 04:27;1;1;"Prabhat Patnaik speaks in JNU on Demonetization http:// fb.me/5eYBUZzco";;;;"798140232142987266";https://twitter.com/aftabistan/status/798140232142987266
VIPortalINC;2016-11-14 04:27;0;0;"Long queues, short patience outside banks and ATMs as India copes with demonetization http:// viral.viportal.co/long-queues-sh ort-patience-outside-banks-and-atms-as-india-copes-with-demonetization …";;;;"798140186026713088";https://twitter.com/VIPortalINC/status/798140186026713088
suhassk;2016-11-14 04:27;0;0;"My sincere request to everyone opposing #Demonetization plz dont exchange ur old notes keep rejecting govt order... http:// fb.me/4eu7gKH25";;;#Demonetization;"798140178380427265";https://twitter.com/suhassk/status/798140178380427265
ViveksView;2016-11-14 04:27;0;1;"Hey @INCIndia @OfficeOfRG @tehseenp @ManishTewari @JhaSanjay et al please verify this news. Manmohan Singh has praised #demonetization . https:// twitter.com/DrShobha/statu s/798137971916599297 …";;@INCIndia @OfficeOfRG @tehseenp @ManishTewari @JhaSanjay;#demonetization;"798140173590597633";https://twitter.com/ViveksView/status/798140173590597633
am_kmr;2016-11-14 04:26;0;1;"Demonetization : B-Town Divas hails PM Modi's move: http:// youtu.be/apZkRC25tk4?a via @YouTube";;@YouTube;;"798140169513824257";https://twitter.com/am_kmr/status/798140169513824257
DeemagSePaidal;2016-11-14 04:26;33;20;"अरविन्द केजरीवाल के नाम खुला खत #Demonetization #CashCleanup http:// deemagsepaidal.blogspot.com/2016/11/blog-p ost.html …";;;#Demonetization #CashCleanup;"798140043952951298";https://twitter.com/DeemagSePaidal/status/798140043952951298
manoramaonline;2016-11-14 04:25;2;0;"Currency woes: BJP state chief Kummanam blames it on Keralites' luxury | #demonetization http:// english.manoramaonline.com/in-depth/demon etization-rs-1000-500-black-money/kerala-suffers-for-luxury-bjp-kummanam-demonetization.html …";;;#demonetization;"798139913539448832";https://twitter.com/manoramaonline/status/798139913539448832
FekuBuster;2016-11-14 04:25;0;0;"Mamata slams PM Modi’s demonetization remarks, terms it an ‘insult’ to people http:// ln.is/www.livemint.c om/Pol/mIlwt …";;;;"798139811588669440";https://twitter.com/FekuBuster/status/798139811588669440
Kasimsait;2016-11-14 04:25;0;0;"10 Reasons Why BJP's Demonetization Move Is An Unmitigated — And Politically Motivated — Disaster http://www. huffingtonpost.in/apoorva-pathak /10-reasons-why-bjps-demonetization-move-is-an-unmitigated-and/?utm_hp_ref=in-blog …";;;;"798139800825970689";https://twitter.com/Kasimsait/status/798139800825970689
Pruthvinreddy;2016-11-14 04:25;0;0;"Demonetization | This is a new Indian sunrise http://www. dnaindia.com/analysis/colum n-this-is-a-new-indian-sunrise-2273153 … via NMApp pic.twitter.com/phHJYLCI4M";;;;"798139793028874240";https://twitter.com/Pruthvinreddy/status/798139793028874240
Akshay1Malhotra;2016-11-14 04:25;783;921;"This is how people are reacting to PM Modi's demonetization . Hope the Govt rollback the policy and implement it with full planning pic.twitter.com/hbTNavmg8O";;;;"798139766046855168";https://twitter.com/Akshay1Malhotra/status/798139766046855168
shirur99;2016-11-14 04:25;0;0;"What Morarji did was demonetization . What Modi has done is fraud. It will only increase black economy.";;;;"798139757641379841";https://twitter.com/shirur99/status/798139757641379841
isumitksinha;2016-11-14 04:25;0;0;"Demonetization of Rs500, Rs1,000 notes has led to financial chaos: Bank unions https:// goo.gl/fb/rALrw6";;;;"798139729204117504";https://twitter.com/isumitksinha/status/798139729204117504
KrishKrushik;2016-11-14 04:25;0;0;"Bring law which limits the accumulation of wealth I will stand with u now demonetization which is old trick to fool people #IAmWithModi";;;#IAmWithModi;"798139720505049088";https://twitter.com/KrishKrushik/status/798139720505049088
1986anilshukla;2016-11-14 04:25;0;0;"@GauravPandhi @digvijaya_28 Main Reason of Demonetization ..!!! https:// twitter.com/1986anilshukla /status/798138267321401344 … pic.twitter.com/qPqCHL83iz";;@GauravPandhi @digvijaya_28;;"798139682190139392";https://twitter.com/1986anilshukla/status/798139682190139392
Manjunath_Appu;2016-11-14 04:24;1;2;"Hopefully everyone can see everyone is suffering because of demonetization ,but i am happy to say #IAmWithModi to eradicate of black money.";;;#IAmWithModi;"798139625684353024";https://twitter.com/Manjunath_Appu/status/798139625684353024
roadscholarz;2016-11-14 04:24;0;0;"On demonetization from skeptics Raghuram Rajan, Kaushik Basu, Ajay Shah, Pronab Sen, Prabhat Patnaik, Swaminathan... http:// fb.me/1i2FHqUle";;;;"798139600300425216";https://twitter.com/roadscholarz/status/798139600300425216
ARetarekar;2016-11-14 04:24;2;2;"@DrGarekar Sir Behanji is so angry on Modiji for demonetization because....all d images stored for #mayawati Park have wasted. pic.twitter.com/aCbBhS83Ud";;@DrGarekar;#mayawati;"798139543715217409";https://twitter.com/ARetarekar/status/798139543715217409
mathrubhumi;2016-11-14 04:24;0;0;"അടുത്ത ആഴ്ച ലോട്ടറി വില്‍പന ഉണ്ടാവില്ല http://www. mathrubhumi.com/news/kerala/-l ottery-printing-stop-malayalam-news-1.1504022?utm_source=dlvr.it&utm_medium=twitter … #kerala_lottery #demonetization #മാതൃഭൂമി pic.twitter.com/qXDtdmjWhA";;;#kerala_lottery #demonetization #മ;"798139526094782464";https://twitter.com/mathrubhumi/status/798139526094782464
SShariqueM;2016-11-14 04:24;0;2;"Most rational analysis of demonetization issue by @IlaPatnaik Principal Economic Adviser to the Government of India http://www. nipfp.org.in/blog/2016/11/1 4/impact-demonetization/ …";;@IlaPatnaik;;"798139502011117569";https://twitter.com/SShariqueM/status/798139502011117569
tpofw14;2016-11-14 04:24;0;1;"जिस कोंग्रेस ने कभी गरीबों की भूख की चिंता नही कि,उन्हे #DeMonetization होने पे हीं उनकी बेटीयों की शादी की चिंता सताने लगी।वाह #IAmWithModi";;;#DeMonetization #IAmWithModi;"798139460932116480";https://twitter.com/tpofw14/status/798139460932116480
Kahna27;2016-11-14 04:23;11;14;"#IAmWithModi We are happy that demonetization drive hit the correct targets! The people oppoing are the real #BlackMoney horaders!";;;#IAmWithModi #BlackMoney;"798139414438297600";https://twitter.com/Kahna27/status/798139414438297600
amitnarangifs;2016-11-14 04:23;0;1;"'Deposits in Indian banks since #demonetization crossed $22bn' via @TOIIndiaNews http:// m.timesofindia.com/india/Demoneti sation-Deposits-in-banks-cross-Rs-1-5-lakh-crore-more-ATMs-go-live/articleshow/55406970.cms … pic.twitter.com/EeQPqvNHRE";;@TOIIndiaNews;#demonetization;"798139407790243840";https://twitter.com/amitnarangifs/status/798139407790243840
deepti_nainwal;2016-11-14 04:23;0;0;"As nation applauds bank staff 4 working day & night on demonetization drive,we have some corrupt bank managers proving India won't improve https:// twitter.com/indiatvnews/st atus/798122132370649088 …";;;;"798139400613826560";https://twitter.com/deepti_nainwal/status/798139400613826560
rajeshverma7;2016-11-14 04:23;0;0;"I’m a commoner,yes I’m a bit inconvenienced with demonetization but I’m happy for my nation. #IAmWithModi in this fight against corruption.";;;#IAmWithModi;"798139330162106369";https://twitter.com/rajeshverma7/status/798139330162106369
rekharamaswamy;2016-11-14 04:23;0;0;"I just misspelled a word. Damn that Demonetization !";;;;"798139234586685440";https://twitter.com/rekharamaswamy/status/798139234586685440
stup3ndo;2016-11-14 04:23;0;0;"Went to bank twice & there was less waiting period if you just want to withdraw from your a/c. Long Que's only for exchange. #Demonetization";;;#Demonetization;"798139184095457280";https://twitter.com/stup3ndo/status/798139184095457280
shriparv;2016-11-14 04:22;0;0;"Some perspective: #Demonetization is the largest & most impactful economic reform ever implemented. Will reset t… https:// twitter.com/i/web/status/7 98138291409145856 …";;;#Demonetization;"798139051253633024";https://twitter.com/shriparv/status/798139051253633024
rekharamaswamy;2016-11-14 04:22;0;1;"@CNNnews18 Now the flavour of the season is demonetization . Just blame everything on it. Weddings, farmer suicide, tsunami, floods!";;@CNNnews18;;"798138951374667777";https://twitter.com/rekharamaswamy/status/798138951374667777
